method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairAA_3Moment,100.0,0,0.6414417225776252,0.596,0.25735294117647056,0.003432672803869552,0.125,0.125,0.06322902927581209,0.015620612125330613,0.5,0.5002211410880142,0.005048465070301024
FairAA_Adv,0.0,0,0.6650413481042284,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.1545581789788112,0.020276134207553587,0.5,0.502609464838567,0.0282326783676487
FairAA_Adv,0.03,0,0.66500234045873,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.15455598381045832,0.02015236268027909,0.5,0.5041132242370632,0.02807105477753365
FairAA_Adv,0.1,0,0.6649828366359806,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.1545555459501059,0.019893319579592617,0.5,0.503361344537815,0.027714516996134378
FairAA_Adv,0.3,0,0.6650023404587299,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.1545561547595059,0.01936397636244791,0.5,0.49747899159663866,0.026906104985328805
FairAA_Adv,1.0,0,0.6648463098767358,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.15453906397932538,0.01760714770557592,0.5,0.502609464838567,0.024061132140600926
FairAA_Adv,3.0,0,0.6654314245592136,0.642,0.26337448559670784,0.030035887033858677,0.05833333333333335,0.05833333333333335,0.15448901240295876,0.01531976670684343,0.5,0.4982308712958868,0.018756514840545347
FairAA_Adv,10.0,0,0.66500234045873,0.64,0.26229508196721313,0.027773443594944602,0.05833333333333335,0.05833333333333335,0.15439198487090444,0.014161617920809277,0.5,0.518000884564352,0.010727346104321783
FairAA_Adv,30.0,0,0.6646707754719925,0.558,0.2558922558922559,0.07263223591823997,0.1128384094754653,0.054166666666666585,0.15419757230999454,0.01436422692978545,0.5,0.5238832375055285,0.00326326135900859
FairAA_Adv,100.0,0,0.5447807770322983,0.382,0.20565552699228792,0.05078795443907003,0.13333333333333341,0.13333333333333341,-0.004597703538418152,1.2174763626231362,0.5,0.754046881910659,0.2082024546331009
FairPCA_AA,0.0,0,0.661920736464347,0.646,0.26556016597510373,0.015056951162427834,0.05833333333333335,0.05833333333333335,0.156090959231734,0.020046587710167985,0.5,0.5118531623175586,0.021128840488809624
FairPCA_AA,0.03,0,0.661920736464347,0.646,0.26556016597510373,0.015056951162427834,0.05833333333333335,0.05833333333333335,0.1394531799919193,0.020041735319040077,0.5,0.5177355152587351,0.021129467187455342
FairPCA_AA,0.1,0,0.6619597441098455,0.646,0.26556016597510373,0.015056951162427834,0.05833333333333335,0.05833333333333335,0.13969984589074247,0.020042539405787707,0.5,0.5177355152587351,0.021127595021061273
