method,lambda,seed,auc,acc,f1,dp_gap,eo_gap,eopp_gap,ev,mmd_alpha,linsep_alpha,nonlinsep_alpha,dp_alpha
FairPCA_AA,1.0,5,0.5123069498069498,0.56,0.19708029197080293,0.025347400926402475,0.11025641025641025,0.11025641025641025,0.1946146350921102,0.009322875369737249,0.5125,0.5417857142857143,0.01424334524212096
FairPCA_AA,3.0,5,0.5108992921492922,0.572,0.19548872180451127,0.051788471435923855,0.1487179487179487,0.1487179487179487,0.21484152418457347,0.010637089729997717,0.5110714285714286,0.5392857142857143,0.018765455629059163
FairPCA_AA,10.0,5,0.5085666023166023,0.582,0.19923371647509577,0.04921513124034993,0.1487179487179487,0.1487179487179487,0.22006843347662142,0.011071798134469513,0.51375,0.5339285714285714,0.018412524879454027
FairPCA_AA,30.0,5,0.5105775418275418,0.582,0.19305019305019305,0.08196088522902728,0.18717948717948718,0.18717948717948718,0.21679776151244212,0.011631454523729767,0.5175,0.5473214285714286,0.017497744651447
FairPCA_AA,100.0,5,0.5101351351351351,0.586,0.19455252918287938,0.07449819866186308,0.18717948717948718,0.18717948717948718,0.2169605212538518,0.011617218012136166,0.5189285714285714,0.5519642857142857,0.01742451419653533
Raw,,6,0.5586516853932584,0.578,0.23272727272727273,0.03733565071855033,0.039999999999999925,0.039999999999999925,,,,,
AA,,6,0.5210418794688457,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21871454855411154,0.005866003283550858,0.48786902844873853,0.49565217391304356,0.009597530803182517
FairAA,0.0,6,0.5210418794688457,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21872097419563907,0.005866128932692283,0.48786902844873853,0.504723564143854,0.009597272643901653
FairAA,0.03,6,0.5209601634320735,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21868645097056194,0.005853508795399975,0.48786902844873853,0.49994632313472903,0.009567962604991102
FairAA,0.1,6,0.5210418794688458,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21862798501968317,0.00575089637787729,0.48765432098765427,0.49855072463768113,0.009315498585627243
FairAA,0.3,6,0.520755873340143,0.526,0.17993079584775087,0.025008448800270366,0.06,0.06,0.21862958444695102,0.005100561376406354,0.48824476650563603,0.5057971014492753,0.007644612795800139
FairAA,1.0,6,0.5203064351378958,0.522,0.17869415807560138,0.01635044014226167,0.06,0.06,0.21852836936498532,0.00407870910007696,0.49275362318840576,0.5,0.003238958463657616
FairAA,3.0,6,0.4953830439223697,0.42,0.18994413407821228,0.024252080014161792,0.18666666666666665,0.18666666666666665,0.21836833855295557,0.004137931033193654,0.4921095008051529,0.5351583467525497,0.0006305326382870791
FairAA,10.0,6,0.5697446373850868,0.536,0.21621621621621623,0.06712370652891098,0.07909168460819765,0.033333333333333326,0.0032882934874834957,0.007216144572594674,0.47987117552334946,0.4957058507783145,0.01076253913499618
FairAA,30.0,6,0.5697446373850868,0.536,0.21621621621621623,0.06712370652891098,0.07909168460819765,0.033333333333333326,0.0032882934874834957,0.007216144572594674,0.47987117552334946,0.4957058507783145,0.01076253913499618
FairAA,100.0,6,0.5697446373850868,0.536,0.21621621621621623,0.06712370652891098,0.07909168460819765,0.033333333333333326,0.0032882934874834957,0.007216144572594674,0.47987117552334946,0.4957058507783145,0.01076253913499618
FairAA_3Moment,0.0,6,0.5210418794688457,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.2187209780711311,0.00586612893449584,0.48786902844873853,0.504723564143854,0.009597272041146238
FairAA_3Moment,0.03,6,0.521491317671093,0.526,0.17993079584775087,0.025008448800270366,0.06,0.06,0.21866764334331334,0.004398821968888467,0.48803005904455177,0.4826623725174449,0.006623723364566972
FairAA_3Moment,0.1,6,0.5227579162410623,0.518,0.17747440273037543,0.007692431484253026,0.06,0.06,0.21856824304228295,0.0034667712035181264,0.49006977992485234,0.48561460010735374,0.0046715526649541966
FairAA_3Moment,0.3,6,0.5228804902962206,0.518,0.17747440273037543,0.007692431484253026,0.06,0.06,0.21844891447642534,0.0028241198214021823,0.4925389157273215,0.49962426194310244,0.0029762533724867865
FairAA_3Moment,1.0,6,0.5224514811031664,0.518,0.17747440273037543,0.007692431484253026,0.06,0.06,0.21822032392964996,0.0024831907416590915,0.4884057971014492,0.4814814814814815,0.0014345092759069581
FairAA_3Moment,3.0,6,0.5212665985699694,0.532,0.18181818181818182,0.005809555995429594,0.013333333333333308,0.013333333333333308,0.21792150925351872,0.0023977150848939477,0.4894256575415995,0.48668813741277506,0.0005928466067438998
FairAA_3Moment,10.0,6,0.5600408580183861,0.538,0.20069204152249134,0.0008690194563800713,0.1333333333333333,0.1333333333333333,0.00043922249638050914,0.002797014843169132,0.4838432635534085,0.4672571121846484,0.005182794002439296
FairAA_3Moment,30.0,6,0.5600408580183861,0.538,0.20069204152249134,0.0008690194563800713,0.1333333333333333,0.1333333333333333,0.00043922249638050914,0.002797014843169132,0.4838432635534085,0.4672571121846484,0.005182794002439296
FairAA_3Moment,100.0,6,0.5600408580183861,0.538,0.20069204152249134,0.0008690194563800713,0.1333333333333333,0.1333333333333333,0.00043922249638050914,0.002797014843169132,0.4838432635534085,0.4672571121846484,0.005182794002439296
FairAA_Adv,0.0,6,0.5210418794688457,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21872097419563907,0.005866128932692283,0.48786902844873853,0.504723564143854,0.009597272643901653
FairAA_Adv,0.03,6,0.5206741573033707,0.526,0.18556701030927836,0.024396916590225137,0.024860868505504286,0.020000000000000018,0.21859063803041945,0.005831036387453192,0.48910359634997314,0.4977455716586151,0.009506196846247619
FairAA_Adv,0.1,6,0.5206741573033707,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21858759859343246,0.005734257225996964,0.4888888888888888,0.4816425120772947,0.009288590627482723
FairAA_Adv,0.3,6,0.5201430030643514,0.528,0.18620689655172415,0.020679444471266017,0.020676768087094288,0.020000000000000018,0.21858505015469587,0.005500893562053688,0.48867418142780455,0.4940418679549115,0.008739796802033423
FairAA_Adv,1.0,6,0.5176506639427988,0.522,0.18430034129692832,0.015738907932216495,0.020000000000000018,0.020000000000000018,0.21857957342695034,0.004952961462248218,0.48824476650563603,0.48287707997852924,0.007264229655784749
FairAA_Adv,3.0,6,0.5154443309499489,0.528,0.18620689655172415,0.012632968023302549,0.020000000000000018,0.020000000000000018,0.21854971579913718,0.004302671196842689,0.4892646269457863,0.49345142243692974,0.004831265954402387
FairAA_Adv,10.0,6,0.5057201225740551,0.476,0.19631901840490798,0.0016253882424885902,0.033333333333333326,0.033333333333333326,0.21846577801030886,0.004039159856440766,0.4896403650026838,0.5337090713902308,0.002089151277287616
FairAA_Adv,30.0,6,0.490194075587334,0.682,0.1497326203208556,0.032314649415021185,0.19333333333333333,0.19333333333333333,0.21844318066355206,0.004097678251779924,0.49087493290391837,0.5444444444444445,0.0007799546063488512
FairAA_Adv,100.0,6,0.45683350357507657,0.474,0.1597444089456869,0.1785995912389965,0.18854856400048753,0.09999999999999998,-0.1454166431589583,2.8731964023635577,1.0,1.0,0.25960833817325296
FairPCA_AA,0.0,6,0.5645352400408581,0.526,0.20202020202020202,0.038655272856016276,0.12,0.12,0.194580029605128,0.004886390063577717,0.48083735909822867,0.5418679549114331,0.0057412607304855616
FairPCA_AA,0.03,6,0.5644943820224719,0.526,0.20202020202020202,0.038655272856016276,0.12,0.12,0.1749639326052712,0.004885976323582786,0.48083735909822867,0.5422973698336018,0.005741220086540647
FairPCA_AA,0.1,6,0.5644943820224719,0.526,0.20202020202020202,0.038655272856016276,0.12,0.12,0.17496320151330225,0.0048850508383404545,0.48083735909822867,0.5389694041867955,0.005741519517813408
FairPCA_AA,0.3,6,0.5644943820224719,0.526,0.20202020202020202,0.038655272856016276,0.12,0.12,0.17383575527706308,0.004884231207663237,0.48083735909822867,0.5402039720880301,0.005741693085017904
FairPCA_AA,1.0,6,0.5723799795709908,0.524,0.20666666666666667,0.0015288305251131007,0.006666666666666599,0.006666666666666599,0.18430413160606018,0.003741740851562092,0.47852925389157275,0.4540526033279656,0.00493559611724544
FairPCA_AA,3.0,6,0.5643309499489275,0.528,0.20270270270270271,0.042984277185020625,0.12,0.12,0.17113330169877117,0.004910767361631763,0.48083735909822867,0.5353193773483629,0.0057458652150111445
FairPCA_AA,10.0,6,0.5613074565883555,0.526,0.20202020202020202,0.03060879640805292,0.12,0.12,0.1709935779613735,0.005073631814011659,0.4806226516371444,0.5092860976918948,0.005832096854838708
FairPCA_AA,30.0,6,0.575076608784474,0.572,0.2246376811594203,0.016913693493619153,0.07999999999999996,0.07999999999999996,0.18828950949091994,0.003873394805280872,0.4896403650026838,0.47364465915190557,0.003914325976927349
FairPCA_AA,100.0,6,0.56,0.528,0.20270270270270271,0.018844847841130385,0.12,0.12,0.17137887379987848,0.005202028771274514,0.4793880837359098,0.5018786902844874,0.0059083618257007005
Raw,,7,0.5378458815958815,0.564,0.19852941176470587,0.017884714359238274,0.038461538461538436,0.038461538461538436,,,,,
AA,,7,0.5355131917631918,0.532,0.19863013698630136,0.03621976325270204,0.1769230769230769,0.1769230769230769,0.23720103355515576,0.015841762976723683,0.5398214285714286,0.5164285714285713,0.02042339652200597
FairAA,0.0,7,0.5355131917631918,0.532,0.19863013698630136,0.03621976325270204,0.1769230769230769,0.1769230769230769,0.23720130305258225,0.01584177070924997,0.5398214285714286,0.5164285714285713,0.020423426485471536
FairAA,0.03,7,0.5355534105534107,0.53,0.19795221843003413,0.03995110653628409,0.1769230769230769,0.1769230769230769,0.23720956676436522,0.015810320930367272,0.5383928571428571,0.50625,0.020391144430764143
FairAA,0.1,7,0.5357142857142857,0.53,0.19795221843003413,0.03995110653628409,0.1769230769230769,0.1769230769230769,0.2372090058266506,0.015408236594276703,0.5369642857142857,0.5133928571428571,0.019985536641704733
FairAA,0.3,7,0.5358349420849421,0.524,0.19594594594594594,0.035061760164693756,0.1769230769230769,0.1769230769230769,0.2372173192944167,0.012930615057415384,0.525,0.5173214285714286,0.017201712239211405
FairAA,1.0,7,0.5343870656370656,0.518,0.1939799331103679,0.022130725681935137,0.1769230769230769,0.1769230769230769,0.23723062547159368,0.007478473946289921,0.49535714285714283,0.5494642857142857,0.007716089309386654
FairAA,3.0,7,0.5350305662805663,0.522,0.20066889632107024,0.006047349459598561,0.1384615384615384,0.1384615384615384,0.23644784441579714,0.006487691278498631,0.4821428571428571,0.7130357142857143,0.001575605410516182
FairAA,10.0,7,0.49644063706563707,0.572,0.17692307692307693,0.02940041173443131,0.12051282051282053,0.12051282051282053,0.07185112507550406,0.013261308835277319,0.5255357142857143,0.5257142857142858,0.019736975728632464
FairAA,30.0,7,0.49644063706563707,0.572,0.17692307692307693,0.02940041173443131,0.12051282051282053,0.12051282051282053,0.07185112507550406,0.013261308835277319,0.5255357142857143,0.5257142857142858,0.019736975728632464
FairAA,100.0,7,0.49644063706563707,0.572,0.17692307692307693,0.02940041173443131,0.12051282051282053,0.12051282051282053,0.07185112507550406,0.013261308835277319,0.5255357142857143,0.5257142857142858,0.019736975728632464
FairAA_3Moment,0.0,7,0.5355131917631918,0.532,0.19863013698630136,0.03621976325270204,0.1769230769230769,0.1769230769230769,0.2372013077424029,0.015841548598013344,0.5398214285714286,0.5164285714285713,0.020423427147311525
FairAA_3Moment,0.03,7,0.5363175675675677,0.528,0.20270270270270271,0.035061760164693756,0.1384615384615384,0.1384615384615384,0.23713162821035616,0.010992092007210297,0.51,0.5239285714285715,0.015369683442274804
FairAA_3Moment,0.1,7,0.5360762548262548,0.526,0.21262458471760798,0.02155172413793105,0.06153846153846154,0.06153846153846154,0.23691004738482468,0.007669374936717599,0.5014285714285714,0.5194642857142857,0.010625366043126564
FairAA_3Moment,0.3,7,0.5360360360360361,0.524,0.2119205298013245,0.009199691199176518,0.06153846153846154,0.06153846153846154,0.2366288011962392,0.0049732317337720655,0.4932142857142857,0.5342857142857144,0.006798503964382008
FairAA_3Moment,1.0,7,0.5371219433719434,0.526,0.21262458471760798,0.005468347915594418,0.06153846153846154,0.06153846153846154,0.2360194382194758,0.003137865047589783,0.48732142857142857,0.5616071428571429,0.00345242889099686
FairAA_3Moment,3.0,7,0.5264237451737451,0.486,0.17363344051446947,0.07494853319608852,0.18205128205128202,0.18205128205128202,0.003430073180986315,0.015975386221019405,0.5126785714285714,0.48249999999999993,0.025766590104095183
FairAA_3Moment,10.0,7,0.5264237451737451,0.486,0.17363344051446947,0.07494853319608852,0.18205128205128202,0.18205128205128202,0.003430073180986315,0.015975386221019405,0.5126785714285714,0.48249999999999993,0.025766590104095183
FairAA_3Moment,30.0,7,0.5264237451737451,0.486,0.17363344051446947,0.07494853319608852,0.18205128205128202,0.18205128205128202,0.003430073180986315,0.015975386221019405,0.5126785714285714,0.48249999999999993,0.025766590104095183
FairAA_3Moment,100.0,7,0.5264237451737451,0.486,0.17363344051446947,0.07494853319608852,0.18205128205128202,0.18205128205128202,0.003430073180986315,0.015975386221019405,0.5126785714285714,0.48249999999999993,0.025766590104095183
FairAA_Adv,0.0,7,0.5355131917631918,0.532,0.19863013698630136,0.03621976325270204,0.1769230769230769,0.1769230769230769,0.23720130305258225,0.01584177070924997,0.5398214285714286,0.5164285714285713,0.020423426485471536
FairAA_Adv,0.03,7,0.5355534105534107,0.53,0.19795221843003413,0.03995110653628409,0.1769230769230769,0.1769230769230769,0.23720443537038738,0.01565893634141674,0.5369642857142857,0.5169642857142858,0.020240954877494766
FairAA_Adv,0.1,7,0.5347088159588159,0.536,0.2,0.03679876479670613,0.1769230769230769,0.1769230769230769,0.2372072542342708,0.015284360028882726,0.5364285714285714,0.5089285714285714,0.019862965597012363
FairAA_Adv,0.3,7,0.5344272844272843,0.54,0.20689655172413793,0.03679876479670613,0.1384615384615384,0.1384615384615384,0.23720867099495346,0.014448779649904042,0.5325,0.5080357142857144,0.018960917050438293
FairAA_Adv,1.0,7,0.5355131917631918,0.526,0.20202020202020202,0.030751415337107568,0.1384615384615384,0.1384615384615384,0.23718891424117028,0.01230181183411666,0.5223214285714286,0.5230357142857143,0.016358987948033664
FairAA_Adv,3.0,7,0.5294401544401545,0.542,0.20761245674740483,0.04110910962429232,0.1384615384615384,0.1384615384615384,0.23706308777328577,0.00942283241654035,0.5101785714285716,0.5292857142857142,0.011881199454132968
FairAA_Adv,10.0,7,0.5308478120978122,0.432,0.20224719101123595,0.017691713844570245,0.02251774496206249,0.02051282051282055,0.23669297057038097,0.00706012631707964,0.48964285714285716,0.5832142857142857,0.006034596566326304
FairAA_Adv,30.0,7,0.5576737451737451,0.502,0.20447284345047922,0.01003602676273807,0.06153846153846154,0.06153846153846154,0.2362814582041376,0.00658674707463569,0.4903571428571428,0.6816071428571429,0.002519892081858944
FairAA_Adv,100.0,7,0.5284145752895754,0.472,0.18518518518518517,1.0,1.0,1.0,-0.05494558460141019,2.751274344430951,1.0,1.0,0.3333333271051459
FairPCA_AA,0.0,7,0.5203507078507079,0.488,0.2,0.08440555841482239,0.1333333333333333,0.1333333333333333,0.23992546534010162,0.017159985523861776,0.5332142857142858,0.5164285714285716,0.02118624606493473
FairPCA_AA,0.03,7,0.5203507078507079,0.488,0.2,0.08440555841482239,0.1333333333333333,0.1333333333333333,0.22604858472694234,0.01716000547846619,0.5332142857142858,0.517857142857143,0.02118668995676214
FairPCA_AA,0.1,7,0.5203507078507079,0.488,0.2,0.08440555841482239,0.1333333333333333,0.1333333333333333,0.22464839395396496,0.01715988198101398,0.5332142857142858,0.5176785714285714,0.021186099465612993
FairPCA_AA,0.3,7,0.5203909266409266,0.488,0.2,0.08440555841482239,0.1333333333333333,0.1333333333333333,0.22387088005636258,0.017160141587325872,0.5332142857142858,0.5123214285714286,0.021185668832588208
FairPCA_AA,1.0,7,0.519747425997426,0.488,0.2,0.08440555841482239,0.1333333333333333,0.1333333333333333,0.2209171277433306,0.017193391022840898,0.5332142857142858,0.5096428571428572,0.021143329412838946
FairPCA_AA,3.0,7,0.5194658944658945,0.494,0.20189274447949526,0.08125321667524443,0.1333333333333333,0.1333333333333333,0.22445491113362748,0.01741550586246432,0.5375,0.4832142857142857,0.02096157755664853
FairPCA_AA,10.0,7,0.5190234877734878,0.496,0.20253164556962025,0.09360524961399896,0.1333333333333333,0.1333333333333333,0.226161767433242,0.017398342420853585,0.53625,0.49803571428571436,0.020809071497054295
FairPCA_AA,30.0,7,0.518983268983269,0.496,0.20253164556962025,0.07752187339166239,0.1333333333333333,0.1333333333333333,0.22761595345758956,0.017372164024792358,0.5416071428571427,0.4926785714285714,0.02069591870014848
FairPCA_AA,100.0,7,0.518782175032175,0.496,0.20253164556962025,0.07752187339166239,0.1333333333333333,0.1333333333333333,0.22771996038789677,0.01733224976331571,0.5428571428571428,0.49660714285714286,0.020626125100265475
Raw,,8,0.5592824967824968,0.588,0.1953125,0.030558414822439484,0.0435897435897436,0.0435897435897436,,,,,
AA,,8,0.5737210424710425,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901309784126632,0.01475393733543695,0.5021428571428571,0.5089285714285714,0.014360145514569005
FairAA,0.0,8,0.5737210424710425,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901309784257538,0.014753937324006872,0.5021428571428571,0.5089285714285714,0.01436014552763785
FairAA,0.03,8,0.57380148005148,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.2090172166119978,0.014720853182652871,0.5005357142857143,0.5169642857142858,0.014313558468087661
FairAA,0.1,8,0.573640604890605,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901470819650403,0.01429608390745113,0.4973214285714286,0.49642857142857144,0.013864411518354186
FairAA,0.3,8,0.5736003861003861,0.566,0.2109090909090909,0.029078744209984575,0.038461538461538436,0.038461538461538436,0.20896698647004963,0.011799150014677962,0.4923214285714286,0.49196428571428574,0.010938522062485695
FairAA,1.0,8,0.5752493564993565,0.568,0.20588235294117646,0.0018013381369016979,0.07179487179487176,0.07179487179487176,0.20867309118833322,0.00786477904695132,0.4766071428571429,0.5039285714285715,0.0034439507162944065
FairAA,3.0,8,0.5768581081081081,0.57,0.2066420664206642,0.001930005146680347,0.07179487179487176,0.07179487179487176,0.208538322942607,0.007139380675422968,0.47750000000000004,0.5103571428571428,0.0007327305162593238
FairAA,10.0,8,0.5355131917631918,0.472,0.18012422360248448,0.04361811631497692,0.053969160479725886,0.038461538461538436,-0.07120337075664485,0.00633880687765076,0.49089285714285713,0.5019642857142858,0.01625633316408672
FairAA,30.0,8,0.5355131917631918,0.472,0.18012422360248448,0.04361811631497692,0.053969160479725886,0.038461538461538436,-0.07120337075664485,0.00633880687765076,0.49089285714285713,0.5019642857142858,0.01625633316408672
FairAA,100.0,8,0.5355131917631918,0.472,0.18012422360248448,0.04361811631497692,0.053969160479725886,0.038461538461538436,-0.07120337075664485,0.00633880687765076,0.49089285714285713,0.5019642857142858,0.01625633316408672
FairAA_3Moment,0.0,8,0.5737210424710425,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901309973983728,0.014753133770046611,0.5021428571428571,0.5064285714285715,0.014360131304485135
FairAA_3Moment,0.03,8,0.5729568854568855,0.564,0.20437956204379562,0.025347400926402475,0.07179487179487176,0.07179487179487176,0.20895557093601058,0.00999146003159257,0.48410714285714285,0.4933928571428572,0.009732817950173951
FairAA_3Moment,0.1,8,0.574002574002574,0.564,0.20437956204379562,0.009264024704065899,0.07179487179487176,0.07179487179487176,0.2088256218303558,0.006340000220640352,0.4789285714285715,0.4891071428571429,0.006032028845970833
FairAA_3Moment,0.3,8,0.5770994208494208,0.566,0.20512820512820512,0.005532681420483798,0.07179487179487176,0.07179487179487176,0.2086252162952088,0.0037796662968108685,0.47678571428571426,0.50625,0.0031806142138174017
FairAA_3Moment,1.0,8,0.5795929858429858,0.566,0.20512820512820512,0.005532681420483798,0.07179487179487176,0.07179487179487176,0.2083890786192264,0.002400758962006866,0.47625,0.49071428571428577,0.0012763325415903629
FairAA_3Moment,3.0,8,0.6091537966537967,0.59,0.21455938697318008,0.02316006176016472,0.07179487179487176,0.07179487179487176,0.20821507241663273,0.0020277321895532663,0.47625,0.48946428571428574,0.00046707911035271326
FairAA_3Moment,10.0,8,0.5574525418275418,0.46,0.20118343195266272,0.030944415851775542,0.03679530064452963,0.015384615384615441,-0.1801126655119749,0.005213415587461467,0.48428571428571426,0.5044642857142858,0.01250520695987351
FairAA_3Moment,30.0,8,0.5574525418275418,0.46,0.20118343195266272,0.030944415851775542,0.03679530064452963,0.015384615384615441,-0.1801126655119749,0.005213415587461467,0.48428571428571426,0.5044642857142858,0.01250520695987351
FairAA_3Moment,100.0,8,0.5574525418275418,0.46,0.20118343195266272,0.030944415851775542,0.03679530064452963,0.015384615384615441,-0.1801126655119749,0.005213415587461467,0.48428571428571426,0.5044642857142858,0.01250520695987351
FairAA_Adv,0.0,8,0.5737210424710425,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901309784257538,0.014753937324006872,0.5021428571428571,0.5089285714285714,0.01436014552763785
FairAA_Adv,0.03,8,0.5736003861003862,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901242987230317,0.014590512381983112,0.5017857142857143,0.5155357142857143,0.014170251441783145
FairAA_Adv,0.1,8,0.5735199485199485,0.566,0.20512820512820512,0.05378281008749358,0.06057762910989639,0.0,0.20901283050565178,0.014225615731167596,0.4973214285714286,0.4996428571428571,0.013768032993534551
FairAA_Adv,0.3,8,0.5749678249678248,0.57,0.2066420664206642,0.04632012352032944,0.052174267765358606,0.0,0.20900610868774505,0.013351156277783494,0.4982142857142858,0.4973214285714286,0.012776693136829003
FairAA_Adv,1.0,8,0.5752493564993565,0.566,0.2109090909090909,0.012995367987647999,0.038461538461538436,0.038461538461538436,0.2089672304276048,0.011378905714294452,0.4883928571428572,0.4992857142857143,0.010253422812755443
FairAA_Adv,3.0,8,0.5591216216216216,0.562,0.20363636363636364,0.003088008234688633,0.0034674063800277377,0.0,0.20885193916975775,0.00905819753085857,0.4696428571428572,0.4869642857142857,0.006279795022682402
FairAA_Adv,10.0,8,0.5996621621621622,0.542,0.22372881355932203,0.023288728769943423,0.16666666666666663,0.16666666666666663,0.2086924217427717,0.0077216957533406405,0.47714285714285715,0.5135714285714286,0.002674193402837182
FairAA_Adv,30.0,8,0.5567889317889317,0.472,0.2,0.04934379825012869,0.09487179487179487,0.09487179487179487,0.20858498546928728,0.007326199196077909,0.47874999999999995,0.4951785714285714,0.0009869960749795544
FairAA_Adv,100.0,8,0.5419079794079793,0.532,0.19310344827586207,0.9603705609881626,0.963775801582769,0.9333333333333333,-0.6195585226404086,2.810358191724057,1.0,1.0,0.22205224786395625
FairPCA_AA,0.0,8,0.5559443371943372,0.56,0.2028985507246377,0.05693515182707154,0.07318267112670312,0.07179487179487176,0.20651082896402584,0.01368780180379392,0.49874999999999997,0.4989285714285714,0.013715244723782485
FairPCA_AA,0.03,8,0.5559443371943372,0.56,0.2028985507246377,0.05693515182707154,0.07318267112670312,0.07179487179487176,0.19665478353450316,0.013687729025537276,0.49874999999999997,0.4989285714285714,0.013715287320739733
FairPCA_AA,0.1,8,0.5559443371943372,0.56,0.2028985507246377,0.05693515182707154,0.07318267112670312,0.07179487179487176,0.19685655526078505,0.013687589256678678,0.49874999999999997,0.4989285714285714,0.013715574114285261
FairPCA_AA,0.3,8,0.5559443371943372,0.56,0.2028985507246377,0.05693515182707154,0.07318267112670312,0.07179487179487176,0.1948255224291494,0.013687686044719816,0.49874999999999997,0.4992857142857143,0.013715620876736287
FairPCA_AA,1.0,8,0.5545768983268984,0.56,0.2028985507246377,0.05693515182707154,0.07318267112670312,0.07179487179487176,0.19596719315516775,0.013673588886912613,0.4998214285714285,0.48482142857142857,0.01377204085998753
FairPCA_AA,3.0,8,0.5520431145431146,0.566,0.20512820512820512,0.06182449819866187,0.0786897283185119,0.07179487179487176,0.1948057454604083,0.013867424704024467,0.49803571428571425,0.5319642857142858,0.014015332381390232
FairPCA_AA,10.0,8,0.550796332046332,0.568,0.20588235294117646,0.05809315491507977,0.07448804764624295,0.07179487179487176,0.19700461530747182,0.014388957361775145,0.5044642857142858,0.5325000000000001,0.014191564913015214
FairPCA_AA,30.0,8,0.5507561132561133,0.562,0.20363636363636364,0.04516212043232115,0.07179487179487176,0.07179487179487176,0.1972005313103241,0.01459947814718865,0.5030357142857144,0.5112500000000001,0.014183378437289326
FairPCA_AA,100.0,8,0.550595238095238,0.562,0.20363636363636364,0.04516212043232115,0.07179487179487176,0.07179487179487176,0.19982893291317028,0.014690116480489346,0.5055357142857143,0.5121428571428572,0.014136513496259996
Raw,,9,0.5367926455566904,0.56,0.17293233082706766,0.05215726033569901,0.10666666666666669,0.10666666666666669,,,,,
AA,,9,0.5527272727272727,0.574,0.20224719101123595,0.07196768535058495,0.07809643742129424,0.020000000000000018,0.2429140921666214,0.008364211158170154,0.49420289855072463,0.5095544820182502,0.015239820362685489
FairAA,0.0,9,0.5527272727272726,0.574,0.20224719101123595,0.07196768535058495,0.07809643742129424,0.020000000000000018,0.24291402142304763,0.008364220664936528,0.49420289855072463,0.5095544820182502,0.015239825469016621
FairAA,0.03,9,0.5527272727272727,0.574,0.20224719101123595,0.07196768535058495,0.07809643742129424,0.020000000000000018,0.2429157872126667,0.0083362597102965,0.49420289855072463,0.5048309178743962,0.015204754114021612
FairAA,0.1,9,0.5526046986721144,0.574,0.20224719101123595,0.07196768535058495,0.07809643742129424,0.020000000000000018,0.24291543537187377,0.008081782422744821,0.4923242082662373,0.49822866344605476,0.014864975227533656
FairAA,0.3,9,0.5531358529111338,0.572,0.20149253731343283,0.0676386810215806,0.07324206848925541,0.020000000000000018,0.24288587687931118,0.006539120180994673,0.4871175523349437,0.4845410628019323,0.01252147044218864
FairAA,1.0,9,0.550561797752809,0.568,0.2,0.03484124301968167,0.053333333333333344,0.053333333333333344,0.24276157490111971,0.0039279455600643165,0.48132045088566827,0.5106816961889425,0.005185789145624059
FairAA,3.0,9,0.5524004085801838,0.56,0.21428571428571427,0.0084488002703616,0.026666666666666727,0.026666666666666727,0.2423762249072683,0.004031208196690617,0.47724100912506706,0.564573268921095,0.0009908818126142377
FairAA,10.0,9,0.49556690500510725,0.65,0.16267942583732056,0.06556269009800608,0.2,0.2,0.06033600737551925,0.005137465946952191,0.4880837359098228,0.4712828770799785,0.011708740537727212
FairAA,30.0,9,0.49556690500510725,0.65,0.16267942583732056,0.06556269009800608,0.2,0.2,0.06033600737551925,0.005137465946952191,0.4880837359098228,0.4712828770799785,0.011708740537727212
FairAA,100.0,9,0.49556690500510725,0.65,0.16267942583732056,0.06556269009800608,0.2,0.2,0.06033600737551925,0.005137465946952191,0.4880837359098228,0.4712828770799785,0.011708740537727212
FairAA_3Moment,0.0,9,0.5527272727272727,0.574,0.20224719101123595,0.07196768535058495,0.07809643742129424,0.020000000000000018,0.2429140259348298,0.008364220787023036,0.49420289855072463,0.5095544820182502,0.015239826339731782
FairAA_3Moment,0.03,9,0.5529724208375894,0.574,0.20224719101123595,0.06392120890262154,0.06905796807084535,0.020000000000000018,0.2428734084810127,0.005511760214474026,0.4899624261943103,0.46763285024154594,0.011352254938766293
FairAA_3Moment,0.1,9,0.5522778345250255,0.57,0.20074349442379183,0.04721672379664943,0.050310760856318804,0.020000000000000018,0.2427779120056185,0.0035631185486949546,0.48904991948470206,0.46994095544820186,0.008057653211016409
FairAA_3Moment,0.3,9,0.5525638406537283,0.568,0.2,0.03484124301968167,0.053333333333333344,0.053333333333333344,0.24257286197200112,0.002272830888259525,0.48378958668813743,0.4773483628556092,0.005059606929317067
